STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WDFG,WDFM,WESD,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT13,WT14,WT16,WT18,WT19
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/01/2013,,1.12,,,0,,,,,68,43,,,130,270,,,,6.9,8.9,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/01/2013,,0.22,,,0,,,,,67,41,,,280,270,,,,6.9,10.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/01/2013,,1.12,,,0.12,,,,,59,46,,,270,260,,,,10.1,21,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/01/2013,,1.57,,,0,,,,,69,44,,,270,290,,,,10.1,17.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/01/2013,,0.45,,,0,,,,,73,43,,,270,280,,,,6.9,10.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/01/2013,,0.22,,,0,,,,,69,46,,,270,270,,,,6.9,10.1,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/01/2013,,3.8,,,0.03,,,,,59,45,,,340,340,,,,12.1,21,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/01/2013,,5.37,,,0,,,,,56,44,,,350,360,,,,12.1,21.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/01/2013,,1.12,,,0,,,,,57,39,,,270,280,,,,8.9,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/01/2013,,1.79,,,0,,,,,58,37,,,270,270,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/01/2013,,0.89,,,0,,,,,58,34,,,170,170,,,,6.9,12.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/01/2013,,0.67,,,0,,,,,61,36,,,270,280,,,,8.9,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/01/2013,,0.22,,,0,,,,,69,38,,,270,280,,,,6.9,10.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/01/2013,,0.45,,,0,,,,,78,42,,,270,270,,,,4.9,8.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/01/2013,,1.34,,,0,,,,,79,50,,,40,360,,,,6.9,8.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/01/2013,,0.67,,,0,,,,,79,50,,,270,20,,,,4.9,8.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/01/2013,,1.57,,,0,,,,,81,48,,,270,260,,,,6.9,10.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/01/2013,,0.45,,,0,,,,,81,45,,,280,270,,,,8.1,12.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/01/2013,,1.34,,,0,,,,,81,51,,,270,270,,,,8.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/01/2013,,1.79,,,0.02,,,,,78,54,,,90,140,,,,8.1,12.1,,,,,,,,,1,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/01/2013,,3.36,,,0.79,,,,,66,55,,,100,110,,,,12.1,17,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/01/2013,,2.01,,,0.17,,,,,67,59,,,80,110,,,,8.9,14.1,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/01/2013,,0.89,,,0.02,,,,,68,55,,,270,270,,,,8.1,13,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/01/2013,,2.01,,,0.03,,,,,62,51,,,340,330,,,,8.1,15,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/01/2013,,5.14,,,0,,,,,61,48,,,270,330,,,,10.1,21,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/01/2013,,1.79,,,0,,,,,61,45,,,70,,,,,6,,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,30/01/2013,,2.24,,,0,,,,,70,45,,,280,,,,,4.9,,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,31/01/2013,,0.45,,,0,,,,,78,47,,,280,270,,,,6.9,10.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/02/2013,,0.67,,,0,,,,,76,50,,,270,270,,,,12.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/02/2013,,0.45,,,0,,,,,75,56,,,330,330,,,,8.9,21,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/02/2013,,0.89,,,0,,,,,77,56,,,260,270,,,,8.9,17.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/02/2013,,0.89,,,0,,,,,70,50,,,280,280,,,,8.1,12.1,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/02/2013,,0.45,,,0,,,,,60,54,,,270,280,,,,6.9,12.1,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/02/2013,,0.89,,,0,,,,,64,50,,,270,270,,,,8.1,12.1,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/02/2013,,1.12,,,0,,,,,61,45,,,270,280,,,,6.9,14.1,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/02/2013,,2.46,,,0.02,,,,,55,44,,,260,260,,,,10.1,21,,,,,,,,,,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/02/2013,,1.57,,,0,,,,,59,39,,,280,270,,,,6.9,12.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/02/2013,,1.12,,,0,,,,,58,44,,,100,,,,,4.9,,,,,,,,,,,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/02/2013,,0.89,,,0,,,,,63,43,,,270,270,,,,10.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/02/2013,,1.34,,,0,,,,,65,41,,,280,270,,,,8.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/02/2013,,0.67,,,0,,,,,69,42,,,280,270,,,,8.1,12.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/02/2013,,0.22,,,0,,,,,75,45,,,270,270,,,,8.1,12.1,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/02/2013,,0.89,,,0,,,,,81,47,,,270,290,,,,8.1,13,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/02/2013,,1.79,,,0,,,,,82,53,,,270,270,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/02/2013,,2.01,,,0,,,,,70,47,,,100,290,,,,8.1,13,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/02/2013,,2.24,,,0,,,,,64,53,,,270,260,,,,8.9,13,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/02/2013,,2.46,,,0.18,,,,,57,47,,,280,260,,,,10.1,17,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/02/2013,,4.7,,,0,,,,,61,41,,,280,260,,,,15,31.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/02/2013,,2.46,,,0,,,,,62,46,,,260,270,,,,8.9,17.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/02/2013,,1.34,,,0,,,,,68,43,,,280,280,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/02/2013,,1.12,,,0,,,,,64,44,,,100,270,,,,8.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/02/2013,,1.79,,,0,,,,,68,47,,,260,270,,,,8.9,15,,,,,,,,,,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/02/2013,,0.89,,,0,,,,,71,44,,,270,270,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/02/2013,,1.34,,,0,,,,,74,43,,,270,270,,,,8.1,13,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/02/2013,,0.67,,,0,,,,,76,47,,,260,270,,,,8.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/02/2013,,1.12,,,0,,,,,80,49,,,280,270,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/03/2013,,1.57,,,0,,,,,85,50,,,280,260,,,,8.9,13,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/03/2013,,1.79,,,0,,,,,84,57,,,260,270,,,,6.9,12.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/03/2013,,0.89,,,0,,,,,71,54,,,270,280,,,,6.9,13,,,1,,,,,,,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/03/2013,,0.67,,,0,,,,,68,53,,,260,270,,,,8.1,16.1,,,,,,,,,,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/03/2013,,0.89,,,0,,,,,65,52,,,270,270,,,,10.1,16.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/03/2013,,1.12,,,0.01,,,,,63,50,,,270,280,,,,8.1,15,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/03/2013,,1.57,,,0.02,,,,,64,53,,,270,260,,,,8.1,16.1,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/03/2013,,2.24,,,0.49,,,,,60,46,,,280,280,,,,12.1,21,,,1,,,,,,,,1,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/03/2013,,0.45,,,0,,,,,65,46,,,270,270,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/03/2013,,1.12,,,0,,,,,71,46,,,270,270,,,,8.9,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/03/2013,,1.12,,,0,,,,,77,48,,,270,270,,,,8.1,12.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/03/2013,,1.12,,,0,,,,,76,49,,,270,270,,,,6.9,12.1,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/03/2013,,0.45,,,0,,,,,85,50,,,270,270,,,,8.1,13,,,1,1,,,,,,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/03/2013,,0.89,,,0,,,,,77,52,,,280,270,,,,8.1,12.1,,,1,1,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/03/2013,,0.67,,,0,,,,,77,53,,,270,280,,,,6,12.1,,,1,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/03/2013,,1.12,,,0,,,,,68,53,,,280,280,,,,10.1,15,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/03/2013,,1.12,,,0,,,,,66,53,,,280,,,,,6.9,,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/03/2013,,2.24,,,0,,,,,66,54,,,260,260,,,,8.9,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/03/2013,,0.89,,,0,,,,,67,52,,,270,260,,,,8.9,14.1,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/03/2013,,1.12,,,0,,,,,69,54,,,270,280,,,,8.1,13,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/03/2013,,2.24,,,0,,,,,72,55,,,60,280,,,,8.9,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/03/2013,,2.46,,,0,,,,,72,55,,,270,290,,,,10.1,17,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/03/2013,,1.79,,,0,,,,,72,55,,,280,280,,,,8.9,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/03/2013,,1.57,,,0,,,,,77,54,,,270,270,,,,8.1,15,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/03/2013,,0.89,,,0,,,,,75,52,,,260,,,,,4.9,,,,,1,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/03/2013,,1.34,,,0,,,,,71,54,,,260,270,,,,8.9,15,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/03/2013,,1.12,,,0,,,,,71,54,,,280,280,,,,8.9,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/03/2013,,1.34,,,0,,,,,73,55,,,270,270,,,,8.9,15,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/03/2013,,0.89,,,0,,,,,72,56,,,280,270,,,,8.9,14.1,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,30/03/2013,,2.24,,,0,,,,,71,55,,,270,260,,,,8.9,15,,,,,,,,,1,,1,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,31/03/2013,,1.57,,,0.02,,,,,67,54,,,270,250,,,,8.1,17.9,,,,,,,,,,,,,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/04/2013,,2.24,,,0,,,,,67,52,,,270,280,,,,12.1,21,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/04/2013,,1.79,,,0,,,,,71,54,,,280,270,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/04/2013,,1.34,,,0,,,,,76,55,,,270,270,,,,10.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/04/2013,,1.12,,,0,,,,,69,56,,,270,270,,,,8.9,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/04/2013,,1.79,,,0,,,,,70,57,,,270,280,,,,14.1,18.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/04/2013,,1.79,,,0,,,,,71,57,,,270,270,,,,10.1,18.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/04/2013,,2.91,,,0,,,,,73,57,,,100,270,,,,8.9,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/04/2013,,4.7,,,0,,,,,69,57,,,330,310,,,,15,28,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/04/2013,,3.8,,,0,,,,,76,54,,,270,270,,,,15,28,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/04/2013,,1.12,,,0,,,,,80,52,,,270,270,,,,8.9,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/04/2013,,1.79,,,0,,,,,76,54,,,280,270,,,,8.9,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/04/2013,,1.12,,,0,,,,,70,56,,,260,270,,,,8.1,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/04/2013,,0.67,,,0,,,,,64,56,,,120,120,,,,4.9,10.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/04/2013,,1.12,,,0,,,,,65,56,,,270,270,,,,6.9,12.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/04/2013,,1.79,,,0,,,,,65,53,,,270,180,,,,8.1,14.1,,,1,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/04/2013,,4.47,,,0,,,,,67,50,,,280,270,,,,16.1,30,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/04/2013,,4.03,,,0,,,,,76,54,,,270,270,,,,16.1,29.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/04/2013,,1.12,,,0,,,,,78,51,,,270,280,,,,12.1,23,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/04/2013,,1.79,,,0,,,,,84,55,,,280,280,,,,8.9,17,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,20/04/2013,,1.57,,,0,,,,,84,56,,,260,280,,,,8.9,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,21/04/2013,,1.34,,,0,,,,,80,57,,,270,270,,,,8.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,22/04/2013,,1.79,,,0,,,,,72,57,,,260,270,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,23/04/2013,,2.46,,,0,,,,,73,58,,,280,250,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,24/04/2013,,1.12,,,0,,,,,63,58,,,270,280,,,,8.1,14.1,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,25/04/2013,,1.57,,,0,,,,,71,57,,,280,260,,,,12.1,18.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,26/04/2013,,1.79,,,0,,,,,74,56,,,280,270,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,27/04/2013,,1.34,,,0,,,,,72,55,,,280,260,,,,8.9,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,28/04/2013,,1.12,,,0,,,,,74,58,,,270,280,,,,8.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,29/04/2013,,1.57,,,0,,,,,74,58,,,280,280,,,,8.1,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,30/04/2013,,1.34,,,0,,,,,68,59,,,280,270,,,,8.9,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,01/05/2013,,1.34,,,0,,,,,75,59,,,270,270,,,,10.1,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,02/05/2013,,1.57,,,0,,,,,88,55,,,270,270,,,,8.9,14.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,03/05/2013,,1.79,,,0,,,,,93,60,,,280,270,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,04/05/2013,,3.8,,,0,,,,,74,61,,,130,140,,,,8.9,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,05/05/2013,,5.82,,,0.01,,,,,67,59,,,130,160,,,,13,21.9,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,06/05/2013,,2.01,,,0.69,,,,,67,57,,,100,270,,,,8.1,15,,,1,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,07/05/2013,,2.01,,,0.01,,,,,71,58,,,270,280,,,,10.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,08/05/2013,,2.46,,,0,,,,,70,59,,,270,270,,,,10.1,21,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,09/05/2013,,1.34,,,0,,,,,73,58,,,270,280,,,,8.9,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/05/2013,,1.79,,,0,,,,,75,59,,,270,270,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/05/2013,,1.12,,,0,,,,,85,60,,,280,280,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/05/2013,,2.01,,,0,,,,,84,59,,,280,270,,,,8.1,13,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,13/05/2013,,1.12,,,0,,,,,93,66,,,280,260,,,,8.9,15,,,,,,,,,1,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,14/05/2013,,1.57,,,0,,,,,76,60,,,260,280,,,,10.1,17,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,15/05/2013,,1.34,,,0,,,,,74,59,,,270,280,,,,8.9,15,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,16/05/2013,,1.79,,,0,,,,,71,60,,,270,270,,,,8.9,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,17/05/2013,,2.24,,,0,,,,,73,61,,,270,280,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,18/05/2013,,1.34,,,0,,,,,74,59,,,270,280,,,,10.1,16.1,,,,,,,,,,,,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,19/05/2013,,1.34,,,0,,,,,75,60,,,280,270,,,,8.9,14.1,,,,,,,,,,,,,,,
